Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-09-02 09:00:00;2021-08-30;VR13;Amsterdam-Amstelland;2885;237
4;2022-09-02 09:00:00;2021-08-31;VR13;Amsterdam-Amstelland;2846;236
4;2022-09-02 09:00:00;2021-09-01;VR13;Amsterdam-Amstelland;3198;241
4;2022-09-02 09:00:00;2021-09-02;VR13;Amsterdam-Amstelland;2637;196
4;2022-09-02 09:00:00;2021-09-03;VR13;Amsterdam-Amstelland;2402;181
4;2022-09-02 09:00:00;2021-09-04;VR13;Amsterdam-Amstelland;1726;179
4;2022-09-02 09:00:00;2021-09-05;VR13;Amsterdam-Amstelland;1732;209
4;2022-09-02 09:00:00;2021-09-06;VR13;Amsterdam-Amstelland;2565;248
4;2022-09-02 09:00:00;2021-09-07;VR13;Amsterdam-Amstelland;2495;247
4;2022-09-02 09:00:00;2021-09-08;VR13;Amsterdam-Amstelland;2616;230
4;2022-09-02 09:00:00;2021-09-09;VR13;Amsterdam-Amstelland;1928;164
4;2022-09-02 09:00:00;2021-09-10;VR13;Amsterdam-Amstelland;1869;202
4;2022-09-02 09:00:00;2021-09-11;VR13;Amsterdam-Amstelland;1680;138
4;2022-09-02 09:00:00;2021-09-12;VR13;Amsterdam-Amstelland;1655;148
4;2022-09-02 09:00:00;2021-09-13;VR13;Amsterdam-Amstelland;2391;177
4;2022-09-02 09:00:00;2021-09-14;VR13;Amsterdam-Amstelland;2040;157
4;2022-09-02 09:00:00;2021-09-15;VR13;Amsterdam-Amstelland;2074;148
4;2022-09-02 09:00:00;2021-09-16;VR13;Amsterdam-Amstelland;1653;153
4;2022-09-02 09:00:00;2021-09-17;VR13;Amsterdam-Amstelland;1476;107
4;2022-09-02 09:00:00;2021-09-18;VR13;Amsterdam-Amstelland;1193;92
4;2022-09-02 09:00:00;2021-09-19;VR13;Amsterdam-Amstelland;1138;85
4;2022-09-02 09:00:00;2021-09-20;VR13;Amsterdam-Amstelland;1734;112
4;2022-09-02 09:00:00;2021-09-21;VR13;Amsterdam-Amstelland;1555;87
4;2022-09-02 09:00:00;2021-09-22;VR13;Amsterdam-Amstelland;1423;98
4;2022-09-02 09:00:00;2021-09-23;VR13;Amsterdam-Amstelland;1386;85
4;2022-09-02 09:00:00;2021-09-24;VR13;Amsterdam-Amstelland;1148;66
4;2022-09-02 09:00:00;2021-09-25;VR13;Amsterdam-Amstelland;821;59
4;2022-09-02 09:00:00;2021-09-26;VR13;Amsterdam-Amstelland;704;86
4;2022-09-02 09:00:00;2021-09-27;VR13;Amsterdam-Amstelland;1301;82
4;2022-09-02 09:00:00;2021-09-28;VR13;Amsterdam-Amstelland;1257;80
4;2022-09-02 09:00:00;2021-09-29;VR13;Amsterdam-Amstelland;1201;75
4;2022-09-02 09:00:00;2021-09-30;VR13;Amsterdam-Amstelland;1135;88
4;2022-09-02 09:00:00;2021-10-01;VR13;Amsterdam-Amstelland;1044;77
4;2022-09-02 09:00:00;2021-10-02;VR13;Amsterdam-Amstelland;761;86
4;2022-09-02 09:00:00;2021-10-03;VR13;Amsterdam-Amstelland;739;77
4;2022-09-02 09:00:00;2020-06-01;VR14;Gooi en Vechtstreek;39;0
4;2022-09-02 09:00:00;2020-06-02;VR14;Gooi en Vechtstreek;98;1
4;2022-09-02 09:00:00;2020-06-03;VR14;Gooi en Vechtstreek;125;0
4;2022-09-02 09:00:00;2020-06-04;VR14;Gooi en Vechtstreek;130;0
4;2022-09-02 09:00:00;2020-06-05;VR14;Gooi en Vechtstreek;251;0
4;2022-09-02 09:00:00;2020-06-06;VR14;Gooi en Vechtstreek;124;0
4;2022-09-02 09:00:00;2020-06-07;VR14;Gooi en Vechtstreek;65;0
4;2022-09-02 09:00:00;2020-06-08;VR14;Gooi en Vechtstreek;170;0
4;2022-09-02 09:00:00;2020-06-09;VR14;Gooi en Vechtstreek;155;0
4;2022-09-02 09:00:00;2020-06-10;VR14;Gooi en Vechtstreek;175;2
4;2022-09-02 09:00:00;2020-06-11;VR14;Gooi en Vechtstreek;163;7
4;2022-09-02 09:00:00;2020-06-12;VR14;Gooi en Vechtstreek;120;0
4;2022-09-02 09:00:00;2020-06-13;VR14;Gooi en Vechtstreek;81;1
4;2022-09-02 09:00:00;2020-06-14;VR14;Gooi en Vechtstreek;84;1
4;2022-09-02 09:00:00;2020-06-15;VR14;Gooi en Vechtstreek;209;3
4;2022-09-02 09:00:00;2020-06-16;VR14;Gooi en Vechtstreek;192;4
4;2022-09-02 09:00:00;2020-06-17;VR14;Gooi en Vechtstreek;181;1
4;2022-09-02 09:00:00;2020-06-18;VR14;Gooi en Vechtstreek;183;0
4;2022-09-02 09:00:00;2020-06-19;VR14;Gooi en Vechtstreek;155;1
4;2022-09-02 09:00:00;2020-06-20;VR14;Gooi en Vechtstreek;102;0
4;2022-09-02 09:00:00;2020-06-21;VR14;Gooi en Vechtstreek;93;0
4;2022-09-02 09:00:00;2020-06-22;VR14;Gooi en Vechtstreek;232;1
4;2022-09-02 09:00:00;2020-06-23;VR14;Gooi en Vechtstreek;209;2
4;2022-09-02 09:00:00;2020-06-24;VR14;Gooi en Vechtstreek;160;3
4;2022-09-02 09:00:00;2020-06-25;VR14;Gooi en Vechtstreek;185;6
4;2022-09-02 09:00:00;2020-06-26;VR14;Gooi en Vechtstreek;136;8
4;2022-09-02 09:00:00;2020-06-27;VR14;Gooi en Vechtstreek;108;3
4;2022-09-02 09:00:00;2020-06-28;VR14;Gooi en Vechtstreek;97;2
4;2022-09-02 09:00:00;2020-06-29;VR14;Gooi en Vechtstreek;235;5
4;2022-09-02 09:00:00;2020-06-30;VR14;Gooi en Vechtstreek;202;5
4;2022-09-02 09:00:00;2020-07-01;VR14;Gooi en Vechtstreek;223;3
4;2022-09-02 09:00:00;2020-07-02;VR14;Gooi en Vechtstreek;199;3
4;2022-09-02 09:00:00;2020-07-03;VR14;Gooi en Vechtstreek;155;1
4;2022-09-02 09:00:00;2020-07-04;VR14;Gooi en Vechtstreek;100;1
4;2022-09-02 09:00:00;2020-07-05;VR14;Gooi en Vechtstreek;78;2
4;2022-09-02 09:00:00;2020-07-06;VR14;Gooi en Vechtstreek;221;3
4;2022-09-02 09:00:00;2020-07-07;VR14;Gooi en Vechtstreek;217;2
4;2022-09-02 09:00:00;2020-07-08;VR14;Gooi en Vechtstreek;229;1
4;2022-09-02 09:00:00;2020-07-09;VR14;Gooi en Vechtstreek;207;0
4;2022-09-02 09:00:00;2020-07-10;VR14;Gooi en Vechtstreek;217;3
4;2022-09-02 09:00:00;2020-07-11;VR14;Gooi en Vechtstreek;97;0
4;2022-09-02 09:00:00;2020-07-12;VR14;Gooi en Vechtstreek;99;0
4;2022-09-02 09:00:00;2020-07-13;VR14;Gooi en Vechtstreek;207;2
4;2022-09-02 09:00:00;2020-07-14;VR14;Gooi en Vechtstreek;208;1
4;2022-09-02 09:00:00;2020-07-15;VR14;Gooi en Vechtstreek;198;1
4;2022-09-02 09:00:00;2020-07-16;VR14;Gooi en Vechtstreek;213;2
4;2022-09-02 09:00:00;2020-07-17;VR14;Gooi en Vechtstreek;211;1
4;2022-09-02 09:00:00;2020-07-18;VR14;Gooi en Vechtstreek;166;2
4;2022-09-02 09:00:00;2020-07-19;VR14;Gooi en Vechtstreek;154;2
4;2022-09-02 09:00:00;2020-07-20;VR14;Gooi en Vechtstreek;244;2
4;2022-09-02 09:00:00;2020-07-21;VR14;Gooi en Vechtstreek;236;3
4;2022-09-02 09:00:00;2020-07-22;VR14;Gooi en Vechtstreek;234;2
4;2022-09-02 09:00:00;2020-07-23;VR14;Gooi en Vechtstreek;273;1
4;2022-09-02 09:00:00;2020-07-24;VR14;Gooi en Vechtstreek;304;3
4;2022-09-02 09:00:00;2020-07-25;VR14;Gooi en Vechtstreek;222;3
4;2022-09-02 09:00:00;2020-07-26;VR14;Gooi en Vechtstreek;240;0
4;2022-09-02 09:00:00;2020-07-27;VR14;Gooi en Vechtstreek;326;2
4;2022-09-02 09:00:00;2020-07-28;VR14;Gooi en Vechtstreek;287;3
4;2022-09-02 09:00:00;2020-07-29;VR14;Gooi en Vechtstreek;276;3
4;2022-09-02 09:00:00;2020-07-30;VR14;Gooi en Vechtstreek;250;3
4;2022-09-02 09:00:00;2020-07-31;VR14;Gooi en Vechtstreek;213;5
4;2022-09-02 09:00:00;2020-08-01;VR14;Gooi en Vechtstreek;130;4
4;2022-09-02 09:00:00;2020-08-02;VR14;Gooi en Vechtstreek;131;13
4;2022-09-02 09:00:00;2020-08-03;VR14;Gooi en Vechtstreek;248;4
4;2022-09-02 09:00:00;2020-08-04;VR14;Gooi en Vechtstreek;270;9
4;2022-09-02 09:00:00;2020-08-05;VR14;Gooi en Vechtstreek;256;5
4;2022-09-02 09:00:00;2020-08-06;VR14;Gooi en Vechtstreek;238;6
4;2022-09-02 09:00:00;2020-08-07;VR14;Gooi en Vechtstreek;288;4
4;2022-09-02 09:00:00;2020-08-08;VR14;Gooi en Vechtstreek;194;0
4;2022-09-02 09:00:00;2020-08-09;VR14;Gooi en Vechtstreek;199;4
4;2022-09-02 09:00:00;2020-08-10;VR14;Gooi en Vechtstreek;294;6
4;2022-09-02 09:00:00;2020-08-11;VR14;Gooi en Vechtstreek;299;16
4;2022-09-02 09:00:00;2020-08-12;VR14;Gooi en Vechtstreek;279;12
4;2022-09-02 09:00:00;2020-08-13;VR14;Gooi en Vechtstreek;279;5
4;2022-09-02 09:00:00;2020-08-14;VR14;Gooi en Vechtstreek;334;7
4;2022-09-02 09:00:00;2020-08-15;VR14;Gooi en Vechtstreek;267;9
4;2022-09-02 09:00:00;2020-08-16;VR14;Gooi en Vechtstreek;247;9
4;2022-09-02 09:00:00;2020-08-17;VR14;Gooi en Vechtstreek;302;6
4;2022-09-02 09:00:00;2020-08-18;VR14;Gooi en Vechtstreek;326;11
4;2022-09-02 09:00:00;2020-08-19;VR14;Gooi en Vechtstreek;435;6
4;2022-09-02 09:00:00;2020-08-20;VR14;Gooi en Vechtstreek;387;4
4;2022-09-02 09:00:00;2020-08-21;VR14;Gooi en Vechtstreek;418;9
4;2022-09-02 09:00:00;2020-08-22;VR14;Gooi en Vechtstreek;308;7
4;2022-09-02 09:00:00;2020-08-23;VR14;Gooi en Vechtstreek;313;3
4;2022-09-02 09:00:00;2020-08-24;VR14;Gooi en Vechtstreek;422;15
4;2022-09-02 09:00:00;2020-08-25;VR14;Gooi en Vechtstreek;430;5
4;2022-09-02 09:00:00;2020-08-26;VR14;Gooi en Vechtstreek;470;5
4;2022-09-02 09:00:00;2020-08-27;VR14;Gooi en Vechtstreek;412;2
4;2022-09-02 09:00:00;2020-08-28;VR14;Gooi en Vechtstreek;525;14
4;2022-09-02 09:00:00;2020-08-29;VR14;Gooi en Vechtstreek;374;9
4;2022-09-02 09:00:00;2020-08-30;VR14;Gooi en Vechtstreek;368;12
4;2022-09-02 09:00:00;2020-08-31;VR14;Gooi en Vechtstreek;448;13
4;2022-09-02 09:00:00;2020-09-01;VR14;Gooi en Vechtstreek;451;16
4;2022-09-02 09:00:00;2020-09-02;VR14;Gooi en Vechtstreek;546;11
4;2022-09-02 09:00:00;2020-09-03;VR14;Gooi en Vechtstreek;527;12
4;2022-09-02 09:00:00;2020-09-04;VR14;Gooi en Vechtstreek;499;7
4;2022-09-02 09:00:00;2020-09-05;VR14;Gooi en Vechtstreek;495;12
4;2022-09-02 09:00:00;2020-09-06;VR14;Gooi en Vechtstreek;462;14
4;2022-09-02 09:00:00;2020-09-07;VR14;Gooi en Vechtstreek;469;13
4;2022-09-02 09:00:00;2020-09-08;VR14;Gooi en Vechtstreek;491;7
4;2022-09-02 09:00:00;2020-09-09;VR14;Gooi en Vechtstreek;505;13
4;2022-09-02 09:00:00;2020-09-10;VR14;Gooi en Vechtstreek;519;13
4;2022-09-02 09:00:00;2020-09-11;VR14;Gooi en Vechtstreek;377;10
4;2022-09-02 09:00:00;2020-09-12;VR14;Gooi en Vechtstreek;399;12
4;2022-09-02 09:00:00;2020-09-13;VR14;Gooi en Vechtstreek;421;22
4;2022-09-02 09:00:00;2020-09-14;VR14;Gooi en Vechtstreek;476;26
4;2022-09-02 09:00:00;2020-09-15;VR14;Gooi en Vechtstreek;409;18
4;2022-09-02 09:00:00;2020-09-16;VR14;Gooi en Vechtstreek;446;16
4;2022-09-02 09:00:00;2020-09-17;VR14;Gooi en Vechtstreek;391;33
4;2022-09-02 09:00:00;2020-09-18;VR14;Gooi en Vechtstreek;348;22
4;2022-09-02 09:00:00;2020-09-19;VR14;Gooi en Vechtstreek;330;31
4;2022-09-02 09:00:00;2020-09-20;VR14;Gooi en Vechtstreek;333;22
4;2022-09-02 09:00:00;2020-09-21;VR14;Gooi en Vechtstreek;383;23
4;2022-09-02 09:00:00;2020-09-22;VR14;Gooi en Vechtstreek;406;29
4;2022-09-02 09:00:00;2020-09-23;VR14;Gooi en Vechtstreek;380;21
4;2022-09-02 09:00:00;2020-09-24;VR14;Gooi en Vechtstreek;391;24
4;2022-09-02 09:00:00;2020-09-25;VR14;Gooi en Vechtstreek;380;18
4;2022-09-02 09:00:00;2020-09-26;VR14;Gooi en Vechtstreek;361;19
4;2022-09-02 09:00:00;2020-09-27;VR14;Gooi en Vechtstreek;376;25
4;2022-09-02 09:00:00;2020-09-28;VR14;Gooi en Vechtstreek;394;45
4;2022-09-02 09:00:00;2020-09-29;VR14;Gooi en Vechtstreek;471;41
4;2022-09-02 09:00:00;2020-09-30;VR14;Gooi en Vechtstreek;418;25
4;2022-09-02 09:00:00;2020-10-01;VR14;Gooi en Vechtstreek;354;28
4;2022-09-02 09:00:00;2020-10-02;VR14;Gooi en Vechtstreek;428;43
4;2022-09-02 09:00:00;2020-10-03;VR14;Gooi en Vechtstreek;447;46
4;2022-09-02 09:00:00;2020-10-04;VR14;Gooi en Vechtstreek;447;67
4;2022-09-02 09:00:00;2020-10-05;VR14;Gooi en Vechtstreek;449;62
4;2022-09-02 09:00:00;2020-10-06;VR14;Gooi en Vechtstreek;583;85
4;2022-09-02 09:00:00;2020-10-07;VR14;Gooi en Vechtstreek;514;51
4;2022-09-02 09:00:00;2020-10-08;VR14;Gooi en Vechtstreek;588;68
4;2022-09-02 09:00:00;2020-10-09;VR14;Gooi en Vechtstreek;579;88
4;2022-09-02 09:00:00;2020-10-10;VR14;Gooi en Vechtstreek;569;62
4;2022-09-02 09:00:00;2020-10-11;VR14;Gooi en Vechtstreek;502;87
4;2022-09-02 09:00:00;2020-10-12;VR14;Gooi en Vechtstreek;568;91
4;2022-09-02 09:00:00;2020-10-13;VR14;Gooi en Vechtstreek;587;89
4;2022-09-02 09:00:00;2020-10-14;VR14;Gooi en Vechtstreek;572;97
4;2022-09-02 09:00:00;2020-10-15;VR14;Gooi en Vechtstreek;598;70
4;2022-09-02 09:00:00;2020-10-16;VR14;Gooi en Vechtstreek;623;75
4;2022-09-02 09:00:00;2020-10-17;VR14;Gooi en Vechtstreek;583;75
4;2022-09-02 09:00:00;2020-10-18;VR14;Gooi en Vechtstreek;597;100
4;2022-09-02 09:00:00;2020-10-19;VR14;Gooi en Vechtstreek;696;131
4;2022-09-02 09:00:00;2020-10-20;VR14;Gooi en Vechtstreek;704;97
4;2022-09-02 09:00:00;2020-10-21;VR14;Gooi en Vechtstreek;722;113
4;2022-09-02 09:00:00;2020-10-22;VR14;Gooi en Vechtstreek;671;101
4;2022-09-02 09:00:00;2020-10-23;VR14;Gooi en Vechtstreek;661;102
4;2022-09-02 09:00:00;2020-10-24;VR14;Gooi en Vechtstreek;614;113
4;2022-09-02 09:00:00;2020-10-25;VR14;Gooi en Vechtstreek;536;99
4;2022-09-02 09:00:00;2020-10-26;VR14;Gooi en Vechtstreek;599;103
4;2022-09-02 09:00:00;2020-10-27;VR14;Gooi en Vechtstreek;618;67
4;2022-09-02 09:00:00;2020-10-28;VR14;Gooi en Vechtstreek;646;65
4;2022-09-02 09:00:00;2020-10-29;VR14;Gooi en Vechtstreek;704;99
4;2022-09-02 09:00:00;2020-10-30;VR14;Gooi en Vechtstreek;784;94
4;2022-09-02 09:00:00;2020-10-31;VR14;Gooi en Vechtstreek;454;60
4;2022-09-02 09:00:00;2020-11-01;VR14;Gooi en Vechtstreek;381;51
4;2022-09-02 09:00:00;2020-11-02;VR14;Gooi en Vechtstreek;602;97
4;2022-09-02 09:00:00;2020-11-03;VR14;Gooi en Vechtstreek;533;77
4;2022-09-02 09:00:00;2020-11-04;VR14;Gooi en Vechtstreek;569;80
4;2022-09-02 09:00:00;2020-11-05;VR14;Gooi en Vechtstreek;519;56
4;2022-09-02 09:00:00;2020-11-06;VR14;Gooi en Vechtstreek;422;49
4;2022-09-02 09:00:00;2020-11-07;VR14;Gooi en Vechtstreek;361;42
4;2022-09-02 09:00:00;2020-11-08;VR14;Gooi en Vechtstreek;301;51
4;2022-09-02 09:00:00;2020-11-09;VR14;Gooi en Vechtstreek;614;78
4;2022-09-02 09:00:00;2020-11-10;VR14;Gooi en Vechtstreek;530;57
4;2022-09-02 09:00:00;2020-11-11;VR14;Gooi en Vechtstreek;535;65
4;2022-09-02 09:00:00;2020-11-12;VR14;Gooi en Vechtstreek;480;54
4;2022-09-02 09:00:00;2020-11-13;VR14;Gooi en Vechtstreek;426;49
4;2022-09-02 09:00:00;2020-11-14;VR14;Gooi en Vechtstreek;370;53
4;2022-09-02 09:00:00;2020-11-15;VR14;Gooi en Vechtstreek;319;49
4;2022-09-02 09:00:00;2020-11-16;VR14;Gooi en Vechtstreek;577;61
4;2022-09-02 09:00:00;2020-11-17;VR14;Gooi en Vechtstreek;532;53
4;2022-09-02 09:00:00;2020-11-18;VR14;Gooi en Vechtstreek;657;72
4;2022-09-02 09:00:00;2020-11-19;VR14;Gooi en Vechtstreek;560;49
4;2022-09-02 09:00:00;2020-11-20;VR14;Gooi en Vechtstreek;483;50
4;2022-09-02 09:00:00;2020-11-21;VR14;Gooi en Vechtstreek;419;34
4;2022-09-02 09:00:00;2020-11-22;VR14;Gooi en Vechtstreek;360;30
4;2022-09-02 09:00:00;2020-11-23;VR14;Gooi en Vechtstreek;650;48
4;2022-09-02 09:00:00;2020-11-24;VR14;Gooi en Vechtstreek;620;44
4;2022-09-02 09:00:00;2020-11-25;VR14;Gooi en Vechtstreek;617;43
4;2022-09-02 09:00:00;2020-11-26;VR14;Gooi en Vechtstreek;551;46
4;2022-09-02 09:00:00;2020-11-27;VR14;Gooi en Vechtstreek;498;38
4;2022-09-02 09:00:00;2020-11-28;VR14;Gooi en Vechtstreek;373;36
4;2022-09-02 09:00:00;2020-11-29;VR14;Gooi en Vechtstreek;323;32
4;2022-09-02 09:00:00;2020-11-30;VR14;Gooi en Vechtstreek;663;57
4;2022-09-02 09:00:00;2020-12-01;VR14;Gooi en Vechtstreek;651;49
4;2022-09-02 09:00:00;2020-12-02;VR14;Gooi en Vechtstreek;732;70
4;2022-09-02 09:00:00;2020-12-03;VR14;Gooi en Vechtstreek;674;65
4;2022-09-02 09:00:00;2020-12-04;VR14;Gooi en Vechtstreek;631;67
4;2022-09-02 09:00:00;2020-12-05;VR14;Gooi en Vechtstreek;396;46
4;2022-09-02 09:00:00;2020-12-06;VR14;Gooi en Vechtstreek;500;65
4;2022-09-02 09:00:00;2020-12-07;VR14;Gooi en Vechtstreek;815;80
4;2022-09-02 09:00:00;2020-12-08;VR14;Gooi en Vechtstreek;785;67
4;2022-09-02 09:00:00;2020-12-09;VR14;Gooi en Vechtstreek;860;75
4;2022-09-02 09:00:00;2020-12-10;VR14;Gooi en Vechtstreek;864;96
4;2022-09-02 09:00:00;2020-12-11;VR14;Gooi en Vechtstreek;855;84
4;2022-09-02 09:00:00;2020-12-12;VR14;Gooi en Vechtstreek;848;75
4;2022-09-02 09:00:00;2020-12-13;VR14;Gooi en Vechtstreek;784;85
4;2022-09-02 09:00:00;2020-12-14;VR14;Gooi en Vechtstreek;901;84
4;2022-09-02 09:00:00;2020-12-15;VR14;Gooi en Vechtstreek;909;106
4;2022-09-02 09:00:00;2020-12-16;VR14;Gooi en Vechtstreek;958;112
4;2022-09-02 09:00:00;2020-12-17;VR14;Gooi en Vechtstreek;946;128
4;2022-09-02 09:00:00;2020-12-18;VR14;Gooi en Vechtstreek;866;93
4;2022-09-02 09:00:00;2020-12-19;VR14;Gooi en Vechtstreek;885;107
4;2022-09-02 09:00:00;2020-12-20;VR14;Gooi en Vechtstreek;857;117
4;2022-09-02 09:00:00;2020-12-21;VR14;Gooi en Vechtstreek;1035;114
4;2022-09-02 09:00:00;2020-12-22;VR14;Gooi en Vechtstreek;1139;103
4;2022-09-02 09:00:00;2020-12-23;VR14;Gooi en Vechtstreek;1209;97
4;2022-09-02 09:00:00;2020-12-24;VR14;Gooi en Vechtstreek;910;85
4;2022-09-02 09:00:00;2020-12-25;VR14;Gooi en Vechtstreek;531;76
4;2022-09-02 09:00:00;2020-12-26;VR14;Gooi en Vechtstreek;473;66
4;2022-09-02 09:00:00;2020-12-27;VR14;Gooi en Vechtstreek;613;74
4;2022-09-02 09:00:00;2020-12-28;VR14;Gooi en Vechtstreek;754;85
4;2022-09-02 09:00:00;2020-12-29;VR14;Gooi en Vechtstreek;865;88
4;2022-09-02 09:00:00;2020-12-30;VR14;Gooi en Vechtstreek;870;100
4;2022-09-02 09:00:00;2020-12-31;VR14;Gooi en Vechtstreek;621;72
4;2022-09-02 09:00:00;2021-01-01;VR14;Gooi en Vechtstreek;414;54
4;2022-09-02 09:00:00;2021-01-02;VR14;Gooi en Vechtstreek;545;63
4;2022-09-02 09:00:00;2021-01-03;VR14;Gooi en Vechtstreek;489;53
4;2022-09-02 09:00:00;2021-01-04;VR14;Gooi en Vechtstreek;684;53
4;2022-09-02 09:00:00;2021-01-05;VR14;Gooi en Vechtstreek;674;70
4;2022-09-02 09:00:00;2021-01-06;VR14;Gooi en Vechtstreek;667;66
4;2022-09-02 09:00:00;2021-01-07;VR14;Gooi en Vechtstreek;574;56
4;2022-09-02 09:00:00;2021-01-08;VR14;Gooi en Vechtstreek;610;60
4;2022-09-02 09:00:00;2021-01-09;VR14;Gooi en Vechtstreek;377;33
4;2022-09-02 09:00:00;2021-01-10;VR14;Gooi en Vechtstreek;321;30
4;2022-09-02 09:00:00;2021-01-11;VR14;Gooi en Vechtstreek;517;56
4;2022-09-02 09:00:00;2021-01-12;VR14;Gooi en Vechtstreek;509;58
4;2022-09-02 09:00:00;2021-01-13;VR14;Gooi en Vechtstreek;578;47
4;2022-09-02 09:00:00;2021-01-14;VR14;Gooi en Vechtstreek;568;47
4;2022-09-02 09:00:00;2021-01-15;VR14;Gooi en Vechtstreek;526;44
4;2022-09-02 09:00:00;2021-01-16;VR14;Gooi en Vechtstreek;415;32
4;2022-09-02 09:00:00;2021-01-17;VR14;Gooi en Vechtstreek;370;40
4;2022-09-02 09:00:00;2021-01-18;VR14;Gooi en Vechtstreek;530;42
4;2022-09-02 09:00:00;2021-01-19;VR14;Gooi en Vechtstreek;487;57
4;2022-09-02 09:00:00;2021-01-20;VR14;Gooi en Vechtstreek;555;45
4;2022-09-02 09:00:00;2021-01-21;VR14;Gooi en Vechtstreek;483;37
4;2022-09-02 09:00:00;2021-01-22;VR14;Gooi en Vechtstreek;470;39
4;2022-09-02 09:00:00;2021-01-23;VR14;Gooi en Vechtstreek;336;35
4;2022-09-02 09:00:00;2021-01-24;VR14;Gooi en Vechtstreek;299;35
4;2022-09-02 09:00:00;2021-01-25;VR14;Gooi en Vechtstreek;504;46
4;2022-09-02 09:00:00;2021-01-26;VR14;Gooi en Vechtstreek;376;37
4;2022-09-02 09:00:00;2021-01-27;VR14;Gooi en Vechtstreek;474;39
4;2022-09-02 09:00:00;2021-01-28;VR14;Gooi en Vechtstreek;421;37
4;2022-09-02 09:00:00;2021-01-29;VR14;Gooi en Vechtstreek;365;33
4;2022-09-02 09:00:00;2021-01-30;VR14;Gooi en Vechtstreek;399;41
4;2022-09-02 09:00:00;2021-01-31;VR14;Gooi en Vechtstreek;273;26
4;2022-09-02 09:00:00;2021-02-01;VR14;Gooi en Vechtstreek;435;40
4;2022-09-02 09:00:00;2021-02-02;VR14;Gooi en Vechtstreek;495;50
4;2022-09-02 09:00:00;2021-02-03;VR14;Gooi en Vechtstreek;515;54
4;2022-09-02 09:00:00;2021-02-04;VR14;Gooi en Vechtstreek;485;55
4;2022-09-02 09:00:00;2021-02-05;VR14;Gooi en Vechtstreek;519;57
4;2022-09-02 09:00:00;2021-02-06;VR14;Gooi en Vechtstreek;455;35
4;2022-09-02 09:00:00;2021-02-07;VR14;Gooi en Vechtstreek;0;0
4;2022-09-02 09:00:00;2021-02-08;VR14;Gooi en Vechtstreek;409;53
4;2022-09-02 09:00:00;2021-02-09;VR14;Gooi en Vechtstreek;441;60
4;2022-09-02 09:00:00;2021-02-10;VR14;Gooi en Vechtstreek;433;48
4;2022-09-02 09:00:00;2021-02-11;VR14;Gooi en Vechtstreek;436;49
4;2022-09-02 09:00:00;2021-02-12;VR14;Gooi en Vechtstreek;378;53
4;2022-09-02 09:00:00;2021-02-13;VR14;Gooi en Vechtstreek;351;39
4;2022-09-02 09:00:00;2021-02-14;VR14;Gooi en Vechtstreek;355;30
4;2022-09-02 09:00:00;2021-02-15;VR14;Gooi en Vechtstreek;333;35
4;2022-09-02 09:00:00;2021-02-16;VR14;Gooi en Vechtstreek;710;54
4;2022-09-02 09:00:00;2021-02-17;VR14;Gooi en Vechtstreek;710;53
4;2022-09-02 09:00:00;2021-02-18;VR14;Gooi en Vechtstreek;657;50
4;2022-09-02 09:00:00;2021-02-19;VR14;Gooi en Vechtstreek;574;53
4;2022-09-02 09:00:00;2021-02-20;VR14;Gooi en Vechtstreek;542;39
4;2022-09-02 09:00:00;2021-02-21;VR14;Gooi en Vechtstreek;537;40
4;2022-09-02 09:00:00;2021-02-22;VR14;Gooi en Vechtstreek;788;71
4;2022-09-02 09:00:00;2021-02-23;VR14;Gooi en Vechtstreek;688;58
4;2022-09-02 09:00:00;2021-02-24;VR14;Gooi en Vechtstreek;829;56
4;2022-09-02 09:00:00;2021-02-25;VR14;Gooi en Vechtstreek;720;69
4;2022-09-02 09:00:00;2021-02-26;VR14;Gooi en Vechtstreek;720;41
4;2022-09-02 09:00:00;2021-02-27;VR14;Gooi en Vechtstreek;630;38
4;2022-09-02 09:00:00;2021-02-28;VR14;Gooi en Vechtstreek;707;88
4;2022-09-02 09:00:00;2021-03-01;VR14;Gooi en Vechtstreek;888;71
4;2022-09-02 09:00:00;2021-03-02;VR14;Gooi en Vechtstreek;884;65
4;2022-09-02 09:00:00;2021-03-03;VR14;Gooi en Vechtstreek;948;80
4;2022-09-02 09:00:00;2021-03-04;VR14;Gooi en Vechtstreek;872;45
4;2022-09-02 09:00:00;2021-03-05;VR14;Gooi en Vechtstreek;847;55
4;2022-09-02 09:00:00;2021-03-06;VR14;Gooi en Vechtstreek;795;57
4;2022-09-02 09:00:00;2021-03-07;VR14;Gooi en Vechtstreek;828;61
4;2022-09-02 09:00:00;2021-03-08;VR14;Gooi en Vechtstreek;988;51
4;2022-09-02 09:00:00;2021-03-09;VR14;Gooi en Vechtstreek;1052;58
4;2022-09-02 09:00:00;2021-03-10;VR14;Gooi en Vechtstreek;1090;55
4;2022-09-02 09:00:00;2021-03-11;VR14;Gooi en Vechtstreek;770;47
4;2022-09-02 09:00:00;2021-03-12;VR14;Gooi en Vechtstreek;1098;62
4;2022-09-02 09:00:00;2021-03-13;VR14;Gooi en Vechtstreek;1023;59
4;2022-09-02 09:00:00;2021-03-14;VR14;Gooi en Vechtstreek;1082;44
4;2022-09-02 09:00:00;2021-03-15;VR14;Gooi en Vechtstreek;1148;30
